username,date,followers,growth,follows,unfollows,posts,stories,reels,ads_posted,post_time,posted_in_optimal_window,hashtags_used,avg_hashtag_count,reach,profile_visits,post_likes,reel_plays,reel_engagement,story_reach,story_engagement,comments,saves,shares,engagement_rate,ad_engagement,share_posts,share_reels,share_stories,post_consistency_variance_7d,saturation_flag,comp_posts,comp_reels,comp_stories,minutes_spent,roi_follows_per_hour,month,quarter,went_viral
creator_alpha,18-11-2023,169569,62,87,25,2,3,1,0,12:30,0,10,5.0,157288,3226,1001,4721,600,2317,309,384,101,164,0.01626951833579167,0,0.3333333333333333,0.16666666666666666,0.5,0.7755102040816327,0,3,0,1,234,22.307692307692307,11,4,0
creator_alpha,19-11-2023,169599,30,61,31,1,4,1,0,12:30,0,12,12.0,104243,5261,448,4224,537,2764,368,203,132,91,0.017065894112794144,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6938775510204082,0,0,0,1,197,18.578680203045685,11,4,0
creator_alpha,20-11-2023,169670,71,93,22,1,6,2,0,18:30,1,13,13.0,66383,1511,490,9240,1176,4536,604,221,138,76,0.04074838437551783,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.5714285714285714,0,2,1,2,333,16.756756756756758,11,4,0
creator_alpha,21-11-2023,169691,21,44,23,1,2,1,0,21:00,1,12,12.0,119973,6111,424,3998,508,1308,174,64,143,62,0.011460912038542005,0,0.25,0.25,0.5,0.4081632653061224,0,1,2,4,181,14.585635359116022,11,4,0
creator_alpha,22-11-2023,169717,26,50,24,2,7,0,0,18:30,1,42,21.0,55600,2906,964,0,0,5209,694,352,277,210,0.04491007194244604,0,0.2222222222222222,0.0,0.7777777777777778,0.4081632653061224,0,0,1,4,146,20.547945205479454,11,4,0
creator_alpha,23-11-2023,169917,200,244,44,0,3,2,1,21:00,1,0,0.0,162468,8993,0,9675,1231,2375,316,0,0,0,0.009521875076938227,329,0.0,0.4,0.6,0.5714285714285714,0,3,0,6,264,55.45454545454545,11,4,0
creator_alpha,24-11-2023,169911,-6,21,27,0,5,0,0,12:30,0,0,0.0,164574,12984,0,0,0,3629,483,0,0,0,0.0029348499763024536,0,0.0,0.0,1.0,0.5714285714285714,0,1,1,2,40,31.5,11,4,0
creator_alpha,25-11-2023,169963,52,73,21,3,1,1,0,08:00,1,48,16.0,157361,4357,1299,4083,519,668,89,442,251,258,0.018162060485126558,0,0.6,0.2,0.2,0.9795918367346939,0,0,1,6,263,16.65399239543726,11,4,0
creator_alpha,26-11-2023,169999,36,58,22,2,4,1,0,21:00,1,40,20.0,100399,7487,851,4014,510,2627,350,102,71,118,0.01994043765376149,0,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.0612244897959184,0,3,1,1,242,14.3801652892562,11,4,0
creator_alpha,27-11-2023,170031,32,54,22,3,3,1,0,18:30,1,42,14.0,107266,8449,1472,4626,588,2271,302,193,339,155,0.028424663919601738,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.3877551020408163,0,1,2,2,279,11.61290322580645,11,4,0
creator_alpha,28-11-2023,170090,59,79,20,2,1,2,0,08:00,1,36,18.0,83475,3352,850,8020,1020,656,87,188,301,64,0.03006888289907158,0,0.4,0.4,0.2,1.3469387755102038,0,0,1,2,338,14.023668639053254,11,4,0
creator_alpha,29-11-2023,170147,57,81,24,3,5,1,0,08:00,1,63,21.0,144963,8801,1449,4556,579,3727,497,334,127,257,0.022371225761056268,0,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.5510204081632655,0,1,1,1,295,16.47457627118644,11,4,0
creator_alpha,30-11-2023,170219,72,99,27,3,4,2,0,21:00,1,48,16.0,135026,9865,1412,8879,1130,2906,387,276,155,147,0.025972775613585533,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.0612244897959184,1,2,2,2,407,14.594594594594595,11,4,0
creator_alpha,01-12-2023,170258,39,74,35,2,3,2,0,21:00,1,24,12.0,91830,2655,1145,10804,1375,2652,353,249,74,70,0.035565719263857126,0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.24489795918367344,0,0,0,1,354,12.54237288135593,12,4,0
creator_alpha,02-12-2023,170257,-1,17,18,0,4,0,0,21:00,1,0,0.0,75228,2193,0,0,0,3190,425,0,0,0,0.005649492210347211,0,0.0,0.0,1.0,0.9795918367346939,0,1,0,1,32,31.875,12,4,0
creator_alpha,03-12-2023,170340,83,109,26,1,8,2,0,12:30,0,15,15.0,175401,9180,569,10731,1365,7024,936,164,48,81,0.018032964464284696,0,0.09090909090909091,0.18181818181818182,0.7272727272727273,1.1428571428571428,0,3,1,5,349,18.73925501432665,12,4,0
creator_alpha,04-12-2023,170388,48,77,29,2,3,1,0,08:00,1,20,10.0,97456,3711,1007,4749,604,2331,310,206,151,170,0.025119028074207846,0,0.3333333333333333,0.16666666666666666,0.5,0.9795918367346939,0,1,1,3,234,19.743589743589745,12,4,0
creator_alpha,05-12-2023,170414,26,46,20,0,5,1,0,21:00,1,0,0.0,171528,7533,0,5368,683,4392,585,0,0,0,0.007392379086796325,0,0.0,0.16666666666666666,0.8333333333333334,1.3877551020408165,0,0,2,2,160,17.25,12,4,0
creator_alpha,06-12-2023,170457,43,75,32,3,4,1,0,08:00,1,42,14.0,158698,4812,1659,5215,663,3413,455,536,267,269,0.024253613782152263,0,0.375,0.125,0.5,1.3877551020408165,0,4,1,4,287,15.679442508710801,12,4,0
creator_alpha,07-12-2023,170496,39,58,19,3,1,1,0,18:30,1,51,17.0,107436,2253,1480,4652,592,761,101,619,446,356,0.03345247403105105,0,0.6,0.2,0.2,1.3877551020408163,0,2,1,5,263,13.231939163498097,12,4,0
creator_alpha,08-12-2023,170529,33,62,29,1,2,2,0,21:00,1,9,9.0,127571,4925,522,9857,1254,1613,215,160,76,93,0.01818595135258013,0,0.2,0.4,0.4,1.3877551020408165,0,1,1,5,301,12.358803986710964,12,4,0
creator_alpha,09-12-2023,170522,-7,20,27,0,6,0,0,18:30,1,0,0.0,159758,3510,0,0,0,4559,607,0,0,0,0.0037994967388174615,0,0.0,0.0,1.0,1.3877551020408163,0,0,1,3,48,25.0,12,4,0
creator_alpha,10-12-2023,170526,4,29,25,0,6,0,0,08:00,1,0,0.0,96737,6742,0,0,0,4062,541,0,0,0,0.005592482710855206,0,0.0,0.0,1.0,1.6326530612244898,0,1,0,3,48,36.25,12,4,0
creator_alpha,11-12-2023,170563,37,61,24,1,6,1,0,21:00,1,18,18.0,174578,8090,567,5347,680,5250,700,82,124,42,0.012573176459805931,0,0.125,0.125,0.75,1.5510204081632655,0,2,1,1,213,17.183098591549296,12,4,0
creator_alpha,12-12-2023,170580,17,49,32,2,4,1,0,21:00,1,8,4.0,184539,5508,867,4088,520,2676,356,379,246,131,0.01354185294165461,0,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.3877551020408165,0,2,0,3,242,12.148760330578513,12,4,0
creator_alpha,13-12-2023,170585,5,29,24,0,2,1,0,12:30,0,0,0.0,126567,4146,0,4489,571,1469,195,0,0,0,0.006052130492150402,0,0.0,0.3333333333333333,0.6666666666666666,1.1428571428571428,0,0,1,1,136,12.794117647058824,12,4,0
creator_alpha,14-12-2023,170622,37,63,26,2,3,1,0,08:00,1,20,10.0,141776,10545,949,4475,569,2196,292,427,154,117,0.017689876989053156,0,0.3333333333333333,0.16666666666666666,0.5,0.6938775510204082,0,0,1,3,234,16.153846153846153,12,4,0
creator_alpha,15-12-2023,170710,88,118,30,4,3,1,0,08:00,1,16,4.0,115909,7632,1990,4691,597,2303,307,748,607,385,0.03997963919971702,0,0.5,0.125,0.375,1.9183673469387759,1,2,0,1,324,21.85185185185185,12,4,0
creator_alpha,16-12-2023,170723,13,35,22,0,4,1,0,21:00,1,0,0.0,110758,6586,0,4859,618,3180,424,0,0,0,0.009407898300799942,0,0.0,0.2,0.8,1.9183673469387759,0,2,2,2,152,13.81578947368421,12,4,0
creator_alpha,17-12-2023,170876,153,196,43,2,3,0,1,12:30,0,38,19.0,130114,6657,975,0,0,2257,301,157,236,121,0.01375716679219761,375,0.4,0.0,0.6,1.6734693877551021,0,2,1,1,114,103.15789473684211,12,4,0
creator_alpha,18-12-2023,170938,62,82,20,3,3,2,0,18:30,1,24,8.0,99079,3669,1520,9556,1216,2345,312,283,368,127,0.03861565013776885,0,0.375,0.25,0.375,1.836734693877551,1,0,2,4,399,12.330827067669173,12,4,0
creator_alpha,19-12-2023,171007,69,100,31,2,4,2,0,12:30,0,24,12.0,131208,5899,966,9109,1159,2981,397,368,79,175,0.023961953539418327,0,0.25,0.25,0.5,1.8367346938775513,0,2,1,2,362,16.574585635359117,12,4,0
creator_alpha,20-12-2023,171025,18,44,26,2,3,1,0,18:30,1,8,4.0,118452,4460,879,4147,527,2035,271,436,282,133,0.021341978185256474,0,0.3333333333333333,0.16666666666666666,0.5,1.2653061224489799,0,1,0,2,234,11.282051282051283,12,4,0
creator_alpha,21-12-2023,171064,39,66,27,1,5,1,0,08:00,1,16,16.0,112580,5820,530,4999,636,4090,545,125,100,61,0.01773849706875111,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.4285714285714286,0,0,1,4,205,19.317073170731707,12,4,0
creator_alpha,22-12-2023,171065,1,30,29,0,2,1,0,12:30,0,0,0.0,98384,7362,0,4761,606,1558,207,0,0,0,0.0082635387867946,0,0.0,0.3333333333333333,0.6666666666666666,1.1020408163265307,0,3,2,1,136,13.23529411764706,12,4,0
creator_alpha,23-12-2023,171128,63,86,23,4,4,1,0,18:30,1,64,16.0,120839,8577,1752,4131,525,2704,360,409,217,149,0.028235917212158325,0,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.4285714285714286,1,0,0,2,332,15.542168674698795,12,4,0
creator_alpha,24-12-2023,171213,85,112,27,2,4,2,0,08:00,1,32,16.0,132381,9595,1109,10460,1331,3423,456,436,166,186,0.027828766968069435,0,0.25,0.25,0.5,1.4285714285714286,0,0,1,4,362,18.56353591160221,12,4,0
creator_alpha,25-12-2023,171379,166,229,63,1,4,1,1,21:00,1,9,9.0,127165,7543,470,4439,564,2905,387,235,144,78,0.014768214524436756,500,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.3469387755102038,0,0,1,1,197,69.74619289340102,12,4,0
creator_alpha,26-12-2023,171368,-11,14,25,0,3,0,0,12:30,0,0,0.0,158885,7510,0,0,0,2219,295,0,0,0,0.0018566888000755262,0,0.0,0.0,1.0,1.673469387755102,0,2,0,2,24,35.0,12,4,0
creator_alpha,27-12-2023,171401,33,57,24,0,6,1,0,08:00,1,0,0.0,151716,7596,0,4783,608,4696,626,0,0,0,0.008133618075878615,0,0.0,0.14285714285714285,0.8571428571428571,1.836734693877551,0,4,0,5,168,20.357142857142858,12,4,0
creator_alpha,28-12-2023,171390,-11,24,35,0,1,1,0,21:00,1,0,0.0,152163,5578,0,4156,529,680,90,0,0,0,0.004068006019860282,0,0.0,0.5,0.5,2.0,0,2,1,1,128,11.25,12,4,0
creator_alpha,29-12-2023,171403,13,41,28,0,2,2,0,18:30,1,0,0.0,148783,3442,0,9440,1201,1544,205,0,0,0,0.009450004368778691,0,0.0,0.5,0.5,2.0,0,0,0,4,256,9.609375,12,4,0
creator_alpha,30-12-2023,171443,40,74,34,1,5,2,0,12:30,0,6,6.0,147700,7909,448,8451,1075,3457,461,105,82,33,0.014922139471902506,0,0.125,0.25,0.625,0.5306122448979591,0,1,1,2,325,13.661538461538461,12,4,0
creator_alpha,31-12-2023,171470,27,55,28,1,5,1,0,21:00,1,19,19.0,138268,3194,442,4168,530,3410,454,94,153,97,0.012801226603407875,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.24489795918367344,0,1,0,1,205,16.097560975609756,12,4,0
creator_alpha,01-01-2024,171494,24,46,22,1,1,1,0,18:30,1,21,21.0,121581,8399,427,4028,512,659,87,147,110,69,0.011120158577409299,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24489795918367344,0,2,1,0,173,15.953757225433526,1,1,0
creator_alpha,02-01-2024,171502,8,44,36,1,3,1,0,12:30,0,17,17.0,109901,4713,465,4385,558,2153,287,81,104,63,0.014176395119243682,0,0.2,0.2,0.6,0.24489795918367346,0,1,2,1,189,13.968253968253968,1,1,0
creator_alpha,03-01-2024,171530,28,49,21,3,3,0,0,21:00,1,54,18.0,81110,4845,1260,0,0,1945,259,581,297,175,0.031710023424978424,0,0.5,0.0,0.5,0.8571428571428571,0,1,1,5,159,18.49056603773585,1,1,0
creator_alpha,04-01-2024,171572,42,106,64,1,3,0,1,21:00,1,4,4.0,127944,7950,473,0,0,2191,292,172,90,74,0.008605327330707185,281,0.25,0.0,0.75,0.6938775510204082,0,0,0,3,69,92.17391304347827,1,1,0
creator_alpha,05-01-2024,171561,-11,14,25,1,1,0,0,08:00,1,8,8.0,94432,2570,397,0,0,613,81,81,134,60,0.007973991867163674,0,0.5,0.0,0.5,0.489795918367347,0,1,2,3,53,15.849056603773585,1,1,0
creator_alpha,06-01-2024,171605,44,69,25,3,2,1,0,18:30,1,33,11.0,64288,3913,1092,3432,436,1123,149,352,141,277,0.03806309109009457,0,0.5,0.16666666666666666,0.3333333333333333,0.8163265306122448,0,1,0,4,271,15.276752767527675,1,1,0
creator_alpha,07-01-2024,171656,51,73,22,1,5,1,0,21:00,1,17,17.0,95198,6383,445,4197,534,3434,457,172,117,77,0.01892896909598941,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.8163265306122449,0,2,0,0,205,21.365853658536587,1,1,0
creator_alpha,08-01-2024,171819,163,188,25,2,2,1,1,21:00,1,38,19.0,78023,4126,718,3385,430,1107,147,357,247,96,0.02556938338695,271,0.4,0.2,0.4,0.7755102040816325,0,0,0,3,226,49.91150442477876,1,1,0
creator_alpha,09-01-2024,171875,56,79,23,1,3,2,0,18:30,1,13,13.0,140339,4496,358,6763,860,1660,221,108,132,60,0.0123914236242242,0,0.16666666666666666,0.3333333333333333,0.5,0.7755102040816327,0,2,1,2,309,15.339805825242717,1,1,0
creator_alpha,10-01-2024,172017,142,207,65,4,2,0,1,12:30,0,68,17.0,120390,8259,1899,0,0,1465,195,367,376,180,0.025060220948583768,421,0.6666666666666666,0.0,0.3333333333333333,1.2653061224489797,0,3,1,2,196,63.36734693877551,1,1,0
creator_alpha,11-01-2024,172025,8,32,24,1,1,1,0,08:00,1,17,17.0,93734,7290,434,4094,521,669,89,178,92,28,0.014317110120127168,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2653061224489797,0,1,2,1,173,11.098265895953757,1,1,0
creator_alpha,12-01-2024,172069,44,67,23,1,3,2,0,08:00,1,13,13.0,119755,8503,403,7605,967,1866,248,88,57,65,0.015264498350799549,0,0.16666666666666666,0.3333333333333333,0.5,1.2653061224489797,0,1,0,2,309,13.009708737864077,1,1,0
creator_alpha,13-01-2024,172054,-15,7,22,0,2,0,0,21:00,1,0,0.0,50924,3572,0,0,0,1249,166,0,0,0,0.0032597596418191817,0,0.0,0.0,1.0,1.3877551020408163,0,3,1,3,16,26.25,1,1,0
creator_alpha,14-01-2024,172059,5,25,20,2,2,0,0,21:00,1,42,21.0,106093,3675,730,0,0,1127,150,291,203,149,0.014355329757853958,0,0.5,0.0,0.5,1.3877551020408168,0,0,0,3,106,14.150943396226415,1,1,0
creator_alpha,15-01-2024,172097,38,62,24,1,3,2,0,12:30,0,20,20.0,81059,4292,414,7819,995,1919,255,199,102,44,0.024784416289369473,0,0.16666666666666666,0.3333333333333333,0.5,1.3877551020408163,0,2,0,6,309,12.03883495145631,1,1,0
creator_alpha,16-01-2024,172104,7,29,22,0,2,1,0,08:00,1,0,0.0,54378,3414,0,4482,570,1466,195,0,0,0,0.014068189341277723,0,0.0,0.3333333333333333,0.6666666666666666,1.6326530612244898,0,1,1,1,136,12.794117647058824,1,1,0
creator_alpha,17-01-2024,172100,-4,27,31,2,2,0,0,18:30,1,26,13.0,109968,8110,775,0,0,1195,159,253,121,199,0.013703986614287792,0,0.5,0.0,0.5,0.5714285714285714,0,1,0,2,106,15.283018867924529,1,1,0
creator_alpha,18-01-2024,172124,24,50,26,2,3,1,0,21:00,1,40,20.0,77444,1728,763,3600,458,1767,235,340,256,156,0.028510924022519497,0,0.3333333333333333,0.16666666666666666,0.5,0.6938775510204082,0,3,0,4,234,12.820512820512821,1,1,0
creator_alpha,19-01-2024,172121,-3,27,30,1,2,0,0,18:30,1,13,13.0,127643,8391,442,0,0,1365,182,81,140,57,0.007066584144841472,0,0.3333333333333333,0.0,0.6666666666666666,0.6938775510204082,0,2,1,0,61,26.557377049180328,1,1,0
creator_alpha,20-01-2024,172259,138,198,60,1,4,0,1,08:00,1,17,17.0,89246,4290,379,0,0,2340,312,68,124,82,0.010812809537682362,280,0.2,0.0,0.8,0.489795918367347,0,1,0,1,77,154.28571428571428,1,1,0
creator_alpha,21-01-2024,172290,31,55,24,1,2,2,0,08:00,1,4,4.0,98952,6014,438,8275,1053,1354,180,123,107,55,0.01976715983507155,0,0.2,0.4,0.4,0.4081632653061224,0,2,0,1,301,10.96345514950166,1,1,0
creator_alpha,22-01-2024,172327,37,59,22,1,5,1,0,08:00,1,16,16.0,75015,5488,391,3691,469,3020,402,57,80,39,0.019169499433446643,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.4081632653061224,0,0,1,0,205,17.26829268292683,1,1,0
creator_alpha,23-01-2024,172337,10,29,19,1,2,0,0,21:00,1,12,12.0,128037,7408,428,0,0,1322,176,183,111,73,0.007583745323617392,0,0.3333333333333333,0.0,0.6666666666666666,0.20408163265306126,0,1,2,4,61,28.524590163934427,1,1,0
creator_alpha,24-01-2024,172415,78,140,62,1,2,1,1,18:30,1,20,20.0,121585,7904,411,3880,493,1269,169,81,133,39,0.01090595056956039,350,0.25,0.25,0.5,0.12244897959183677,0,1,0,3,181,46.408839779005525,1,1,0
creator_alpha,25-01-2024,172495,80,140,60,0,6,2,1,18:30,1,0,0.0,97149,7668,0,8889,1131,4364,581,0,0,0,0.017622415053165755,246,0.0,0.25,0.75,0.12244897959183673,0,1,0,0,288,29.166666666666668,1,1,0
creator_alpha,26-01-2024,172574,79,97,18,2,3,2,0,21:00,1,30,15.0,51851,1451,874,8240,1048,2022,269,232,258,126,0.05413588937532545,0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,2,0,3,354,16.440677966101696,1,1,0
creator_alpha,27-01-2024,172723,149,194,45,0,3,1,1,08:00,1,0,0.0,109889,6273,0,4007,509,1967,262,0,0,0,0.0070161708633257195,115,0.0,0.25,0.75,0.4081632653061224,0,4,1,4,144,80.83333333333334,1,1,0
creator_alpha,28-01-2024,172803,80,100,20,4,1,2,0,21:00,1,76,19.0,91857,2591,1723,8127,1034,664,88,740,179,384,0.04515714643413131,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.63265306122449,1,1,1,1,428,14.018691588785046,1,1,0
creator_alpha,29-01-2024,172806,3,30,27,0,4,1,0,08:00,1,0,0.0,131222,4219,0,3473,442,2273,303,0,0,0,0.005677401655210254,0,0.0,0.2,0.8,1.8367346938775508,0,0,1,6,152,11.842105263157896,1,1,0
creator_alpha,30-01-2024,172817,11,40,29,3,1,0,0,12:30,0,48,16.0,72286,3204,1259,0,0,647,86,320,249,300,0.030628337437401433,0,0.75,0.0,0.25,2.2448979591836733,0,1,2,0,143,16.783216783216783,1,1,0
creator_alpha,31-01-2024,172858,41,70,29,2,4,1,0,12:30,0,28,14.0,68781,3722,807,3805,484,2490,332,372,187,192,0.03451534580770852,0,0.2857142857142857,0.14285714285714285,0.5714285714285714,2.2448979591836737,0,1,1,1,242,17.355371900826448,1,1,0
creator_alpha,01-02-2024,172885,27,54,27,2,3,1,0,08:00,1,34,17.0,106827,8079,780,3678,468,1806,240,118,95,179,0.017598547183764406,0,0.3333333333333333,0.16666666666666666,0.5,1.8367346938775513,0,1,1,2,234,13.846153846153847,2,1,0
creator_alpha,02-02-2024,172911,26,64,38,4,4,0,0,21:00,1,44,11.0,120087,6508,1536,0,0,2370,316,493,420,393,0.02629760090600981,0,0.5,0.0,0.5,2.4081632653061225,0,2,1,4,212,18.11320754716981,2,1,0
creator_alpha,03-02-2024,172943,32,49,17,0,4,2,0,21:00,1,0,0.0,60864,1345,0,8278,1053,2709,361,0,0,0,0.02323212407991588,0,0.0,0.3333333333333333,0.6666666666666666,2.4081632653061225,0,0,0,3,272,10.808823529411764,2,1,0
creator_alpha,04-02-2024,172964,21,55,34,1,5,2,0,18:30,1,10,10.0,67049,4335,377,7112,905,2909,387,72,89,86,0.02857611597488404,0,0.125,0.25,0.625,1.9183673469387756,0,0,1,3,325,10.153846153846153,2,1,0
creator_alpha,05-02-2024,172998,34,52,18,1,2,2,0,08:00,1,11,11.0,78571,4707,457,8629,1098,1412,188,209,101,84,0.027198330172710034,0,0.2,0.4,0.4,1.5510204081632655,0,1,1,3,301,10.365448504983389,2,1,0
creator_alpha,06-02-2024,173058,60,80,20,1,7,2,0,12:30,0,12,12.0,148765,11882,449,8477,1078,4855,647,132,104,69,0.016663865828655935,0,0.1,0.2,0.7,1.3877551020408165,0,0,1,2,341,14.07624633431085,2,1,0
creator_alpha,07-02-2024,173066,8,31,23,1,2,1,0,18:30,1,16,16.0,153807,11781,426,4022,511,1316,175,153,82,48,0.009069808266203749,0,0.25,0.25,0.5,1.3877551020408168,0,1,1,4,181,10.276243093922652,2,1,0
creator_alpha,08-02-2024,173098,32,64,32,4,2,1,0,21:00,1,52,13.0,121795,7546,1905,4490,571,1469,195,615,311,355,0.03244796584424648,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.2040816326530606,1,2,1,0,316,12.151898734177216,2,1,0
creator_alpha,09-02-2024,173108,10,33,23,1,0,1,0,12:30,0,5,5.0,73264,2843,485,4578,582,0,0,131,142,23,0.018603952828128413,0,0.5,0.5,0.0,1.346938775510204,0,0,0,3,165,12.0,2,1,0
creator_alpha,10-02-2024,173110,2,28,26,2,1,0,0,18:30,1,40,20.0,133448,2758,859,0,0,662,88,159,282,103,0.011172891313470415,0,0.6666666666666666,0.0,0.3333333333333333,1.1020408163265307,0,0,0,4,98,17.142857142857142,2,1,0
creator_alpha,11-02-2024,173163,53,81,28,1,3,2,0,21:00,1,19,19.0,67287,4662,422,7960,1013,1953,260,63,67,51,0.027880571284200514,0,0.16666666666666666,0.3333333333333333,0.5,1.102040816326531,0,2,1,0,309,15.728155339805824,2,1,0
creator_alpha,12-02-2024,173206,43,62,19,3,2,0,0,21:00,1,24,8.0,86607,2358,1173,0,0,1206,160,538,371,308,0.029443347535418614,0,0.6,0.0,0.4,1.2653061224489797,0,2,1,1,151,24.635761589403973,2,1,0
creator_alpha,13-02-2024,173289,83,116,33,5,0,2,0,21:00,1,25,5.0,145713,4916,2338,8818,1122,0,0,489,199,315,0.03062870162579866,0,0.7142857142857143,0.2857142857142857,0.0,2.2448979591836737,1,2,1,6,465,14.96774193548387,2,1,0
creator_alpha,14-02-2024,173309,20,49,29,1,3,1,0,18:30,1,11,11.0,81714,5126,386,3646,464,1789,238,195,108,42,0.01753677460410701,0,0.2,0.2,0.6,2.2448979591836737,0,1,1,2,189,15.555555555555555,2,1,0
creator_alpha,15-02-2024,173374,65,93,28,3,3,1,0,12:30,0,24,8.0,85981,5554,1206,3792,482,1861,248,492,372,206,0.03496121236087042,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.9183673469387752,0,1,1,1,279,20.0,2,1,0
creator_alpha,16-02-2024,173384,10,37,27,0,4,1,0,12:30,0,0,0.0,118052,7279,0,4232,538,2770,369,0,0,0,0.007683054924948328,0,0.0,0.2,0.8,2.4081632653061225,0,2,1,3,152,14.605263157894738,2,1,0
creator_alpha,17-02-2024,173462,78,103,25,4,2,1,0,08:00,1,76,19.0,70812,1677,1812,4273,543,1398,186,761,347,104,0.05299949161159125,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.816326530612245,0,1,1,2,316,19.556962025316455,2,1,0
creator_alpha,18-02-2024,173479,17,36,19,0,1,2,0,21:00,1,0,0.0,99245,6500,0,9026,1148,738,98,0,0,0,0.012554788654340268,0,0.0,0.6666666666666666,0.3333333333333333,3.346938775510204,0,3,0,2,248,8.709677419354838,2,1,0
creator_alpha,19-02-2024,173495,16,49,33,1,1,1,0,12:30,0,19,19.0,67018,3984,487,4596,585,752,100,49,55,60,0.019934942851174312,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.4285714285714284,0,2,1,1,173,16.99421965317919,2,1,0
creator_alpha,20-02-2024,173532,37,62,25,0,3,2,0,12:30,0,0,0.0,164985,5971,0,9267,1179,2274,303,0,0,0,0.008982634784980452,0,0.0,0.4,0.6,2.2040816326530615,0,2,1,0,264,14.09090909090909,2,1,0
creator_alpha,21-02-2024,173642,110,132,22,4,1,2,0,12:30,0,36,9.0,144117,7285,1820,8582,1092,702,93,814,558,225,0.031932388267865694,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,3.0612244897959178,1,3,0,4,428,18.50467289719626,2,1,0
creator_alpha,22-02-2024,173628,-14,17,31,1,0,0,0,21:00,1,14,14.0,146317,10070,497,0,0,0,0,113,111,26,0.005105353444917542,0,1.0,0.0,0.0,2.8163265306122445,0,0,1,3,45,22.666666666666668,2,1,0
creator_alpha,23-02-2024,173612,-16,13,29,0,4,0,0,18:30,1,0,0.0,140984,7355,0,0,0,2299,306,0,0,0,0.002170459059184021,0,0.0,0.0,1.0,2.816326530612245,0,1,1,1,32,24.375,2,1,0
creator_alpha,24-02-2024,173706,94,138,44,2,2,1,1,12:30,0,30,15.0,108607,4787,746,3521,448,1152,153,147,248,187,0.017761286104947194,372,0.4,0.2,0.4,1.836734693877551,0,0,0,2,226,36.63716814159292,2,1,0
creator_alpha,25-02-2024,173705,-1,36,37,2,1,0,0,18:30,1,28,14.0,57298,1476,853,0,0,658,87,116,245,50,0.02357848441481378,0,0.6666666666666666,0.0,0.3333333333333333,1.673469387755102,0,1,1,3,98,22.040816326530614,2,1,0
creator_alpha,26-02-2024,173744,39,61,22,3,1,1,0,12:30,0,21,7.0,103094,3881,1438,4521,575,739,98,308,122,222,0.02680078375075174,0,0.6,0.2,0.2,1.918367346938775,0,1,0,5,263,13.916349809885931,2,1,0
creator_alpha,27-02-2024,173742,-2,26,28,1,3,0,0,21:00,1,16,16.0,96879,5258,421,0,0,1950,260,117,55,57,0.009393160540468007,0,0.25,0.0,0.75,1.5510204081632655,0,0,0,3,69,22.608695652173914,2,1,0
creator_alpha,28-02-2024,173820,78,100,22,4,4,1,0,08:00,1,64,16.0,86454,2241,1944,4583,583,2999,399,540,289,96,0.044543919309690705,0,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.551020408163265,1,2,0,1,332,18.072289156626507,2,1,0
creator_alpha,29-02-2024,173815,-5,28,33,1,4,0,0,12:30,0,20,20.0,148684,10399,398,0,0,2458,327,217,97,69,0.007452045949799575,0,0.2,0.0,0.8,1.551020408163265,0,2,2,3,77,21.818181818181817,2,1,0
creator_alpha,01-03-2024,173815,0,32,32,0,2,1,0,12:30,0,0,0.0,55764,3806,0,4734,602,1549,206,0,0,0,0.01448963488989312,0,0.0,0.3333333333333333,0.6666666666666666,1.5510204081632655,0,5,2,5,136,14.117647058823529,3,1,0
creator_alpha,02-03-2024,173846,31,55,24,0,3,2,0,18:30,1,0,0.0,65559,1905,0,8134,1035,1996,266,0,0,0,0.01984472002318522,0,0.0,0.4,0.6,1.959183673469388,0,1,0,2,264,12.499999999999998,3,1,0
creator_alpha,03-03-2024,173862,16,42,26,1,4,1,0,12:30,0,12,12.0,83980,3200,431,4072,518,2665,355,55,115,78,0.018480590616813525,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.9591836734693877,0,1,0,5,197,12.791878172588833,3,1,0
